,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
"('/content/ravdess/Actor_06/03-02-02-01-02-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.372041667'))",,,,44.702644,0.040958278,43.76017,44.14434,47.033516,3.273346,6.856089,6.227731,9.64631,4.103004,0.18776034,0.9372059,0.012655419,0.16404265,0.33857417,0.32591876,1.912014,1.1315322,1.3836837,0.78189766,0.026890129,1.1992376,14.1395645,1.12701,-9.493328,-1.6861178,-9.492386,-1.7510183,-26.736717,-0.95075077,0.005064746,2.0217357,0.44022587,1.3911451,15.9726095,0.2188171,13.822967,0.6102768,24.722012,0.38799825,807.7596,0.14837353,1188.5288,0.17339234,-98.83223,-0.99235135,1717.0006,0.10224739,792.16437,0.25807998,-103.17663,-0.8734291,2994.4954,0.035331037,373.1524,0.50886726,-107.73238,-0.7973498,-11.959962,-0.5633439,24.531826,0.37759933,0.17189236,0.17244594,-0.006331394,-1.591134,0.04423139,0.72001743,23.960846,0.4710377,-18.37202,-0.8419961,-17.303959,-0.95032686,-46.838493,-0.33359602,-5.205355,14.698044,0.07714224,0.005209311,0.007715284,1.4925374,1.1299435,0.45666668,0.3427179,0.34285712,0.43833172,-45.574062
"('/content/ravdess/Actor_06/03-02-03-02-02-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.137458333'))",,,,44.44713,0.07375876,43.650173,44.27353,46.851063,3.2008896,384.24637,471.04047,30.756607,23.139883,0.668908,1.0507194,0.02522388,0.32824734,1.4227855,1.3975617,8.877863,5.3326044,7.8176374,3.2487636,0.2526161,1.2295266,2.8453193,3.8637493,-23.455093,-0.9712299,2.4137247,5.0895696,-24.394201,-1.0484066,0.02059131,2.9469547,0.7860034,0.7750816,9.517199,0.6517824,5.6182404,1.5602314,8.184183,1.0413474,863.9502,0.42685595,892.23004,0.3287302,-119.12281,-0.82550406,1974.1626,0.2019592,728.78174,0.60952973,-96.89502,-0.99898535,2953.5117,0.11070363,841.2855,0.46387154,-96.52275,-1.0059017,-0.75731146,-9.026944,9.543642,0.7744271,0.13127236,0.34565535,0.0018432089,7.3256836,0.4688363,0.6231092,9.200684,0.999863,-38.376293,-0.5466822,-0.11670284,-108.515945,-42.92343,-0.5055338,5.240028,3.13462,0.104237005,0.0037466711,0.016248291,1.6990292,0.7371008,0.71333337,0.6774625,0.6166667,0.3812552,-32.084682
"('/content/ravdess/Actor_06/03-02-03-01-02-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.471125'))",,,,44.528584,0.055742662,43.86167,44.26648,45.50148,1.6398087,142.8177,151.79634,30.939959,21.225014,0.42149416,1.0156273,0.025275407,0.23912045,0.8582842,0.83300877,4.793801,2.4987698,4.0979786,2.4723606,0.10771602,1.1863104,6.222559,2.0330617,-21.83876,-1.0423495,2.7158263,5.7220316,-26.73818,-1.0455103,0.018404081,2.708179,0.5630866,0.8973275,12.35232,0.39719146,7.544829,0.9635442,12.054125,0.9120263,743.0756,0.51361746,1083.4272,0.35990003,-131.73683,-0.6955541,1790.1112,0.22242072,873.51276,0.465047,-97.48469,-0.9842358,2865.5195,0.10171362,784.933,0.5176308,-99.89461,-0.9366924,-3.2430427,-1.9774281,12.628419,0.5789997,0.15885015,0.21959095,0.0037852386,3.4657521,0.19771327,0.5915064,14.427801,0.6607386,-35.159626,-0.62541705,-0.6548246,-26.060242,-46.630474,-0.5107533,3.8518968,4.0682735,0.07855231,0.0049430085,0.0074830186,1.5695068,0.9070295,0.5775,0.34931183,0.402,0.4248953,-37.91077
"('/content/ravdess/Actor_06/03-02-05-01-02-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.471145833'))",,,,43.63904,0.063948676,43.249268,43.885365,45.78804,2.5387726,139.18726,171.34799,27.630966,16.098518,0.46321192,1.073077,0.010625216,0.22085203,0.9934743,0.98284906,6.7676997,4.2232547,4.69194,2.8532095,0.1350596,1.2335554,6.504215,1.8609986,-17.97892,-1.3515035,0.49510098,29.856602,-22.409946,-1.2235181,0.039199468,3.5813613,0.6006569,0.80555713,11.632481,0.45832843,7.2660246,1.1388959,11.6276045,0.7905153,777.65515,0.47697973,969.14325,0.3498721,-131.09024,-0.7097275,1856.3042,0.20389517,806.2719,0.38714138,-101.82721,-0.9443023,2857.0964,0.12035411,854.3046,0.6877073,-102.74839,-0.9262439,-3.5254633,-1.919059,12.207325,0.63020426,0.14728056,0.25878236,-0.0037554037,-3.208649,0.2601741,0.58131236,14.490108,0.69161505,-33.92932,-0.67405987,-1.5668077,-10.7345085,-44.576645,-0.47844705,1.3686576,6.7162604,0.07281702,0.008936336,0.008492542,1.7937219,0.9070295,0.5525,0.33840618,0.422,0.43462166,-35.766064
"('/content/ravdess/Actor_06/03-02-02-02-01-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.605583333'))",,,,44.370094,0.040348794,43.62355,44.013298,44.445286,0.8217354,27.123732,15.164649,8.3194065,3.6459892,0.2530682,0.83734167,0.03226722,0.21474922,0.44731987,0.41505265,2.1742334,1.1452502,1.9703581,1.0497768,0.043682367,1.362218,16.2758,0.9647408,-10.603006,-1.3106306,-7.581793,-2.3808813,-30.009058,-0.8663951,0.007877715,2.1915886,0.5120468,1.3330266,15.219927,0.30905378,13.087307,0.67984444,24.368578,0.3961501,723.0692,0.24380808,1209.9506,0.21868944,-94.608185,-1.0214561,1696.4082,0.1512562,804.1844,0.35777462,-88.37234,-0.9899505,2942.9558,0.07383514,487.38058,0.688843,-93.129715,-0.8978988,-12.198941,-0.6525592,24.673939,0.37010032,0.14781882,0.25225317,-0.008273276,-1.4477012,0.064372994,1.0186279,24.711163,0.42600527,-15.541537,-0.8884316,-14.681997,-1.2316389,-45.59891,-0.4356099,-1.3503472,9.296408,0.076820076,0.0014047706,0.0114887245,1.2522362,1.2635379,0.4742857,0.40997759,0.2942857,0.3584832,-41.8939
"('/content/ravdess/Actor_06/03-02-03-02-02-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.070729167'))",,,,44.82304,0.05782035,43.927494,44.40595,47.818707,3.8912125,189.01125,248.87373,20.185648,15.355165,0.73337823,1.0286381,0.03717098,0.3264651,1.6069206,1.5697496,12.12651,7.5188537,8.417677,3.9564223,0.304076,1.186234,3.202514,3.2720473,-22.877054,-0.98886275,2.525837,5.490922,-23.952877,-1.1213657,0.0405162,3.6939356,0.70722336,0.74230236,9.633206,0.589867,7.674197,1.2482361,9.272344,1.0236058,845.4189,0.43721038,849.4115,0.29519415,-119.32331,-0.82960916,1970.529,0.20734744,652.1921,0.60575783,-95.86518,-1.0111551,2970.736,0.12254728,786.33624,0.43174672,-95.68716,-1.0137033,-0.9216425,-8.037462,10.482285,0.64700425,0.13356054,0.33609477,0.0025770876,5.7054768,0.56128526,0.5765686,8.088145,1.1264156,-37.391018,-0.5623333,0.2090245,79.06468,-44.196045,-0.48230526,3.355018,4.6869583,0.06327937,-0.001899013,0.015085521,1.9704434,0.7481297,0.70666665,0.6532143,0.45499998,0.41704315,-30.616095
"('/content/ravdess/Actor_06/03-02-04-02-01-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.337666667'))",,,,44.463997,0.066954896,43.49984,44.334606,46.57122,3.0713806,43.482544,23.471567,26.269924,11.385467,0.40812114,1.1271085,0.015472102,0.24879193,0.7605759,0.7451038,8.00602,6.646034,4.857606,3.0189216,0.15844618,1.5637739,6.690755,1.6921848,-14.735092,-1.3174644,0.3864695,41.838276,-20.224806,-1.0723428,0.020243386,1.6126459,0.86249876,0.7641406,9.57256,0.56091857,10.681484,0.93630695,13.913335,0.7658872,674.01245,0.5363562,1044.6259,0.34468314,-139.68669,-0.62816954,1701.7509,0.230732,853.498,0.41719326,-99.35041,-0.94852215,2734.0632,0.12457722,849.4727,0.5705564,-101.38113,-0.90897936,-5.6856575,-1.3153691,15.389058,0.46907073,0.14671054,0.23396559,-0.0018104726,-7.7580576,0.29379818,0.946551,12.36669,0.73662806,-25.87084,-0.74693435,-5.4228415,-3.2875876,-36.57599,-0.42782795,-0.015000528,8.684426,0.054544624,0.0043531978,0.00658266,2.0833335,0.7025761,0.75,0.23551363,0.48749998,0.44918677,-35.855236
"('/content/ravdess/Actor_06/03-02-05-02-01-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.504499999'))",,,,44.538933,0.057114404,43.878906,44.385616,46.261505,2.3825989,148.91762,98.69344,21.91395,15.240675,1.055809,1.0573593,0.07810063,0.5693395,2.3305082,2.2524076,14.28018,7.242748,11.509043,7.003802,0.5972721,1.2875946,3.3061755,3.1672301,-17.556808,-1.2936841,2.1524017,6.460576,-22.255692,-1.1993284,0.030401396,3.4396045,0.83477974,0.66465914,9.12845,0.55408055,8.907426,1.0698068,10.832134,0.73564565,938.2163,0.33698976,854.00354,0.40528667,-106.347404,-0.9547749,2053.5874,0.16178688,595.7088,0.4372803,-94.70655,-1.0183522,3064.6973,0.112598784,659.76056,0.65547633,-93.792305,-1.0370222,-1.205651,-6.072295,10.509695,0.6027357,0.11400633,0.28295735,0.0003842595,42.30827,1.0889121,0.69807047,6.675452,1.3110573,-32.77004,-0.61671436,-3.9798195,-3.6987011,-41.824116,-0.5028716,-4.708036,14.188797,0.004803381,-6.252398e-05,0.029227968,1.7817373,0.9009009,0.5925,0.38661188,0.39599997,0.44355834,-25.341145
"('/content/ravdess/Actor_06/03-02-03-01-01-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.838166667'))",,,,44.493454,0.09116498,43.546078,44.258385,47.63698,4.0909004,102.917114,40.810764,519.582,788.3334,0.366812,1.0207385,0.011766851,0.24138737,0.68238187,0.670615,3.3467429,2.0536973,4.74244,2.4690475,0.08497309,1.1400516,9.1810255,1.6303446,-19.876217,-1.123711,1.1861527,11.841539,-27.80942,-0.9825057,0.020082258,2.3697195,0.6146927,1.0004487,12.207823,0.5295844,6.983794,1.4066522,11.890657,0.7260301,673.8479,0.45885158,1269.0123,0.286257,-125.60097,-0.7500619,1688.0782,0.18258344,955.2301,0.5484058,-93.65544,-1.0082172,2813.0327,0.0875975,865.4362,0.80523884,-94.66696,-0.9796948,-3.4639685,-1.9757904,13.229571,0.5507349,0.13937145,0.25591204,0.0019403448,6.8838267,0.14512783,0.6359795,17.468075,0.64487547,-32.32488,-0.66753775,-2.099443,-7.9010973,-46.01007,-0.5059984,1.6493524,5.965333,0.09569282,0.0075525283,0.013327017,1.4522822,1.4675052,0.37,0.30687365,0.33499998,0.44379988,-38.840508
"('/content/ravdess/Actor_06/03-02-06-01-01-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.637958333'))",,,,44.602043,0.03484895,43.72672,44.11864,46.415405,2.6886864,25.390799,17.082405,13.999537,6.4976363,0.18539798,1.01377,0.0095179975,0.11866402,0.33426255,0.32474455,2.8792863,2.2901785,2.4644413,1.4267075,0.04071137,1.1614069,10.277275,1.5837228,-8.515441,-1.6380576,-4.2716312,-4.4379888,-19.173147,-1.162091,0.009741573,1.8027495,0.63290256,1.1858009,14.224124,0.3293659,11.542966,0.48779202,22.673512,0.4933332,751.3559,0.3003236,1301.4291,0.2292723,-126.88615,-0.7290906,1691.4108,0.1771274,959.7121,0.5887429,-118.28705,-0.74055195,2854.2063,0.10392147,676.1765,0.6790398,-121.82267,-0.6870623,-11.168001,-0.5751822,23.711744,0.3589963,0.16383086,0.21011539,-0.005058958,-2.4262984,0.07802302,0.5360072,23.108076,0.5121055,-14.630973,-1.0578882,-15.574846,-1.1274711,-37.464397,-0.523006,-0.12732154,8.015594,0.07486181,0.006485824,0.0099549405,2.1645021,1.3129103,0.3333333,0.18309075,0.34285712,0.42727423,-44.23872
"('/content/ravdess/Actor_06/03-02-04-01-01-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.038375'))",,,,44.43619,0.034678858,43.92569,44.16786,44.69806,0.7723694,17.297483,11.424051,2.0486023,1.8608395,0.20561121,0.87368125,0.020061959,0.16571322,0.36370385,0.34364188,1.7984668,1.132386,2.037392,1.5553105,0.03205865,1.0951437,14.972098,1.2468411,-9.762301,-1.432385,-7.3586926,-2.416715,-26.724121,-0.808287,0.005592292,1.9464245,0.49499795,1.278604,15.910388,0.25189805,13.384643,0.5160978,26.290249,0.33597827,806.0228,0.19835654,1208.6266,0.25205615,-96.30925,-0.9949339,1706.7838,0.14068264,818.5005,0.37350944,-98.753365,-0.89324695,2933.7097,0.077761926,511.07367,0.5733761,-104.783875,-0.79039073,-12.7836685,-0.4762907,27.394829,0.30186868,0.17225589,0.17653106,-0.0032671425,-2.4750712,0.050590742,0.684332,27.947731,0.36543238,-16.555954,-0.83730376,-17.59683,-0.86129606,-40.911976,-0.43426308,1.481333,5.771182,0.100470066,0.005776191,0.009031808,2.3904383,1.0060363,0.542,0.41624033,0.26125,0.379323,-43.77503
"('/content/ravdess/Actor_06/03-02-04-02-01-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.537875'))",,,,44.74794,0.050016426,43.570225,44.4048,46.57093,3.0007057,44.112587,18.833311,38.3408,22.963816,0.43295202,1.0304211,0.02519328,0.2696491,0.8012552,0.77606195,6.185239,4.7981787,5.5877805,3.0568314,0.14652473,1.503232,6.0080233,1.9528664,-16.612349,-1.0525091,2.7968276,5.0368204,-21.023703,-1.2680184,0.018017732,1.8502442,0.770601,0.7973424,9.870996,0.636563,11.073527,0.7507694,12.555418,0.68830895,569.3525,0.5237411,1079.0731,0.20152396,-151.73027,-0.54380536,1606.7535,0.2210283,787.57,0.35151708,-97.422646,-0.95608866,2666.0361,0.11407395,730.8522,0.6550939,-99.37458,-0.9172029,-5.7365637,-1.1490633,14.003752,0.43975687,0.14429377,0.28875676,-0.0018652198,-7.525289,0.26177052,0.9403145,12.884987,0.72535676,-25.050774,-0.7195113,-3.503384,-4.421495,-39.580048,-0.56191504,3.2948558,7.999213,0.045520157,0.0024823227,0.011802178,1.9911505,0.67114097,0.80333334,0.2623399,0.4975,0.46164787,-36.371113
"('/content/ravdess/Actor_06/03-02-06-02-02-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.204208333'))",,,,46.9341,0.11591919,43.89669,46.0234,48.39241,4.49572,100.1412,83.349144,44.376514,28.934494,0.7663345,1.0418812,0.020232087,0.3732842,1.7174203,1.6971883,12.007986,7.4761815,7.865857,4.359472,0.45019683,1.3536335,4.313786,2.6355722,-16.253592,-1.2530087,-5.6628733,-2.5029497,-17.066658,-1.3897266,0.03497195,1.3352699,0.9905407,0.5743252,7.333672,0.76034063,7.4925475,1.2159845,10.901722,1.2331773,811.31256,0.39553353,989.09186,0.32498845,-120.85908,-0.78700346,1850.6455,0.20741108,832.1264,0.4847161,-97.70233,-0.9578958,2843.2478,0.12579311,811.9017,0.5671071,-95.67031,-0.9633301,-3.0345278,-2.5484128,13.240195,0.543553,0.13756458,0.35452208,-0.0049364553,-2.569185,0.79685646,0.7975325,7.8550525,1.4771659,-27.346928,-0.7212124,-10.676424,-1.3226458,-33.026653,-0.6136587,-2.4887846,11.539379,0.035960205,0.0047171023,0.028934753,2.3866348,1.4492754,0.3733333,0.2694851,0.29333332,0.32309267,-28.446138
"('/content/ravdess/Actor_06/03-02-04-02-02-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.437770833'))",,,,44.6532,0.040165994,43.566437,44.42131,46.402,2.8355637,43.159977,34.524754,22.022608,12.453188,0.454306,1.1342143,0.0215324,0.22579603,0.97289467,0.95136225,7.6564884,6.821745,6.178897,4.0953135,0.1680017,1.4415966,5.660766,1.9140003,-18.290289,-1.003069,-1.0091466,-13.574128,-21.902704,-1.0572549,0.01364496,1.8118843,0.6905068,0.7406054,10.553849,0.47498676,10.188083,0.72378105,11.921194,0.83439445,651.0507,0.5094542,950.7856,0.2930871,-146.32857,-0.5795804,1681.0009,0.21595263,768.62036,0.40701616,-101.25388,-0.92844564,2731.022,0.1392374,614.9615,0.5296172,-102.758125,-0.90009165,-4.790628,-1.477361,12.514559,0.70574236,0.16341005,0.20922878,-0.0010461395,-10.885326,0.31925908,0.8065526,11.09671,0.90185714,-28.346708,-0.6659059,-5.2982445,-2.6804237,-39.769947,-0.45332792,2.9989173,6.8273854,0.0846503,0.004667047,0.007417738,1.5837104,0.91533184,0.565,0.32988635,0.5025,0.43274558,-35.53988
"('/content/ravdess/Actor_06/03-02-03-02-01-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.637979167'))",,,,44.98342,0.05529177,44.05287,44.3856,47.40132,3.3484497,58.957428,30.357002,81.192726,104.80475,0.70088416,1.0017477,0.025821064,0.42822337,1.3268052,1.3009841,7.375567,5.046445,8.325259,4.7822824,0.2578969,1.2402711,3.3527014,3.5399508,-21.690882,-1.0814766,2.0304656,6.609186,-25.221607,-1.1020461,0.008792858,1.855337,0.6977366,0.74737275,10.342757,0.5436731,6.4845214,1.4225808,8.957264,0.9495459,903.51984,0.3817013,947.09674,0.31088188,-105.01767,-0.9607199,2063.579,0.19911338,640.4743,0.63298315,-91.18098,-1.0382322,2987.3796,0.124178156,966.5166,0.44962424,-89.39048,-1.0712466,-0.48915818,-13.762756,10.1243305,0.59382135,0.11905694,0.31910616,0.0046592886,3.4715178,0.44414914,0.7200597,8.865829,1.0766569,-35.80419,-0.6095419,-1.1997267,-12.645212,-44.343517,-0.50865215,2.4771461,5.0504174,0.061165616,0.0010145025,0.021132687,1.5151515,1.3129103,0.42166668,0.28427783,0.27285716,0.3178371,-31.602797
"('/content/ravdess/Actor_06/03-02-06-01-02-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.504499999'))",,,,44.27312,0.043022163,43.43759,44.058598,46.161125,2.7235336,34.29691,30.013441,28.53013,26.8496,0.2613528,0.9813729,0.016622351,0.18137737,0.47216475,0.4555424,4.5406995,3.5870116,2.480242,1.656502,0.06623887,1.1974726,10.562677,1.4261705,-10.379761,-1.6560873,-0.7340964,-19.941023,-21.31025,-1.184722,0.010853854,1.9346185,0.6231182,0.98877317,13.349412,0.36330223,11.85241,0.6431171,17.577955,0.63713825,780.16064,0.3496927,1225.8286,0.24316292,-119.462425,-0.7809572,1769.0099,0.1815602,832.64105,0.35814205,-105.43512,-0.8519625,2906.0186,0.096068606,662.2046,0.5431476,-108.395454,-0.8027589,-10.668757,-0.5642669,20.123005,0.36574703,0.16091914,0.26250765,-0.0060051866,-1.8003174,0.11990136,0.63030195,20.837088,0.48948804,-19.255589,-0.86376595,-6.682962,-2.2798684,-38.903126,-0.57732445,-1.6309431,11.18924,0.06952249,0.004246133,0.009044429,2.0044544,1.1261262,0.454,0.1865047,0.41,0.42298934,-41.196507
"('/content/ravdess/Actor_06/03-02-05-02-02-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.471125'))",,,,44.401814,0.10923917,44.05746,44.54222,47.10813,3.0506706,146.06984,122.33139,43.884823,22.836605,1.094569,1.0075747,0.032464202,0.565112,2.3490322,2.316568,13.636401,9.765091,12.575425,5.5176177,0.5931369,1.1984749,4.7380605,2.4170947,-15.226126,-1.5418204,2.1292195,7.0636134,-21.199755,-1.4686607,0.026971325,2.4381294,0.9011376,0.82335085,8.94849,0.70561606,6.8990173,1.3579124,9.468138,1.113112,916.25494,0.37064856,801.2056,0.44031543,-104.83499,-0.94208485,2006.8495,0.19370818,686.2402,0.479281,-87.1826,-1.0853454,3059.8054,0.124793634,660.53577,0.61476535,-87.164825,-1.079425,-1.7246059,-4.7995963,11.556255,0.66803366,0.118499555,0.39705762,-0.0005324829,-29.184929,1.0056694,0.68122065,6.4886003,1.5734323,-28.730335,-0.7352527,-2.89794,-5.67699,-41.898514,-0.5871388,-13.7777195,25.601542,-0.023520498,0.0016236643,0.027767437,2.4663677,1.1337869,0.504,0.3961111,0.29666665,0.28975084,-24.740515
"('/content/ravdess/Actor_06/03-02-04-01-02-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.138458333'))",,,,44.396645,0.033690203,43.70274,44.020798,45.368164,1.6654243,13.708371,8.829418,9.712297,6.2969,0.18665484,0.9165015,0.014750551,0.16969219,0.2989577,0.28420717,1.6829026,0.788212,1.9192339,1.2866728,0.029273327,1.1802535,13.404522,1.3358134,-7.9664145,-1.795131,-9.142715,-1.9812679,-26.198368,-0.8908074,0.005340173,1.8357508,0.5287064,1.5317516,15.7966585,0.23788914,13.661739,0.41860813,27.673735,0.31870437,791.0134,0.1316434,1164.0884,0.1728464,-100.792786,-0.9610889,1719.9425,0.105453596,722.3745,0.2695715,-104.450005,-0.84903514,3017.069,0.04205849,418.21817,0.77373123,-110.47813,-0.7511085,-13.494573,-0.421382,27.303543,0.32350922,0.17220195,0.1696088,-0.005220032,-1.6927323,0.04838009,0.7132906,26.47497,0.4237529,-13.1651125,-1.0859764,-19.36372,-0.771434,-44.13259,-0.3798406,0.66737056,7.895787,0.097335644,0.0061610444,0.007921167,1.7578125,1.183432,0.4383333,0.2991887,0.38333333,0.4013588,-44.772602
"('/content/ravdess/Actor_06/03-02-03-02-01-01-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.504499999'))",,,,44.94479,0.06541966,43.798203,44.266037,47.844013,4.0458107,54.047047,19.022947,51.97184,57.76974,0.7786601,1.0441457,0.015849318,0.4436005,1.4809663,1.465117,12.465396,9.94234,8.914713,4.6502724,0.32259557,1.2712808,3.3744383,3.21969,-21.401754,-1.1399628,4.6132994,2.7185862,-24.714893,-1.1728181,0.013603122,1.6690116,0.84501696,0.73361427,9.06314,0.633068,6.1598873,1.7778777,8.140579,1.2632372,895.60394,0.42147315,840.2119,0.30960098,-105.19928,-0.9612536,2044.6777,0.21317442,642.1342,0.67009896,-87.67448,-1.0835965,3022.5872,0.12736034,832.04645,0.43472967,-85.873276,-1.1169517,0.2218543,33.709915,8.956267,0.7233727,0.11283773,0.31147918,0.001864131,8.500611,0.5474844,0.7594644,7.5289593,1.3310412,-35.747288,-0.62084633,2.954567,4.9333405,-44.29193,-0.5116129,1.0598756,6.6678896,0.040414497,0.0023441254,0.019647302,1.7817373,1.3513514,0.42,0.2650786,0.354,0.297765,-29.948421
"('/content/ravdess/Actor_06/03-02-02-01-01-02-06.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:05.405395833'))",,,,44.592953,0.040373255,43.636505,43.944427,45.653767,2.0172615,10.701666,6.503677,7.6443434,1.5913409,0.17580985,0.93868667,0.013304388,0.1271752,0.33845475,0.32515037,2.1906471,1.1794499,1.7564306,0.95265794,0.027211906,1.1574349,14.020425,1.1336911,-9.459652,-1.4280838,-5.755109,-3.3267295,-26.28323,-0.9300282,0.006130489,2.0291154,0.44653255,1.3652151,15.691414,0.24963844,12.700103,0.6201369,25.416101,0.3679831,766.40784,0.20831423,1226.9984,0.19373094,-108.33756,-0.9004336,1703.8412,0.13762328,835.0986,0.45064285,-107.08025,-0.8361577,2955.922,0.04803248,521.34595,0.9296252,-111.65364,-0.76124793,-12.288198,-0.5425277,25.670988,0.31254697,0.16701223,0.20211641,-0.00753645,-1.4987109,0.04500883,0.6135054,25.212103,0.37802342,-16.307278,-0.8789667,-16.487427,-1.109314,-45.998386,-0.35623878,-2.0734212,9.569059,0.0755437,0.00402083,0.008697878,1.48423,1.3108615,0.3757143,0.30227032,0.2811111,0.40793365,-45.686913
