,file,start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
"('/content/ravdess/Actor_07/03-01-02-02-02-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.104104167'))",,,,22.736517,0.09002397,20.683735,22.456001,24.845963,4.1622276,47.253193,70.50997,25.079584,15.436193,0.10775099,0.89947474,0.017104523,0.0941331,0.18082623,0.16372171,1.4946343,1.0177585,0.8640081,0.45151317,0.020058308,1.0902832,18.980406,0.97378933,5.8451567,1.807315,10.289037,1.2389863,3.0102224,5.9013157,0.01102132,0.9189984,0.89404905,1.0820503,5.0322576,0.4146065,-0.029372215,-189.46942,18.35842,0.36887348,467.15472,0.35584286,1171.1339,0.20265365,-114.71295,-0.8115501,1404.3921,0.1801766,964.10284,0.40481263,-120.22611,-0.7208332,2428.3833,0.11565101,683.8276,0.39681703,-122.78264,-0.6835385,-17.197527,-0.41080084,26.064173,0.35699645,0.040261116,0.9535488,-0.02438888,-0.65552086,0.035755236,0.5805472,34.17179,0.2942136,8.501948,1.0651131,17.130331,0.8080729,-3.6837058,-6.2548723,-4.6709795,14.2400875,0.04012182,0.0026390709,0.007817747,1.9559904,1.2406949,0.35799998,0.27585503,0.355,0.3381691,-51.377666
"('/content/ravdess/Actor_07/03-01-06-01-02-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.370041667'))",,,,32.143852,0.08362493,31.00884,32.198147,33.618973,2.6101322,41.852295,41.648197,93.322784,99.19698,0.15010387,1.223089,0.00992412,0.025792865,0.31651977,0.30659565,2.869996,1.8340486,2.8727624,1.3088087,0.051481925,1.4431465,11.160607,1.6227851,5.1087637,2.5535247,6.5310345,1.9904984,-0.21793716,-78.180756,0.025345603,1.4497222,0.9901147,0.70823663,7.2408504,0.4225086,3.993967,1.8937746,24.01828,0.23986733,595.5025,0.4275454,1118.2762,0.25493842,-130.74323,-0.7028451,1681.1986,0.20353325,758.1506,0.46570444,-134.74928,-0.62657607,2668.5293,0.140971,724.76685,0.36369035,-135.46887,-0.6162084,-15.501347,-0.49295336,23.153732,0.37282735,0.116842486,0.32296273,-0.020467311,-0.55363286,0.12910543,0.55184245,29.879519,0.4124292,7.6824913,1.4187089,16.331333,0.9247665,-5.563392,-4.5166316,-0.88013446,8.952883,0.0917891,0.0065178284,0.007070152,2.3809524,0.9063444,0.4033333,0.3335999,0.5075,0.42874086,-43.789673
"('/content/ravdess/Actor_07/03-01-02-01-01-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.737062500'))",,,,22.639423,0.09917941,19.499386,23.025436,24.805208,5.3058224,121.466225,177.58992,19.719036,8.26787,0.09558963,1.1968942,0.005162384,0.038254667,0.16410285,0.15894046,2.4365253,1.1881362,1.9400139,1.0018862,0.0225994,1.3476068,16.324902,1.1027695,2.7557747,3.7990568,7.849218,1.5201621,4.9639864,2.8408637,0.013175454,0.95710367,1.1382965,0.94879884,3.192718,0.8372681,4.8370185,2.3914318,17.684828,0.5162996,411.7384,0.27087665,1207.0084,0.13275807,-142.01306,-0.61219394,1382.4314,0.1457993,896.9161,0.36859408,-144.93048,-0.56967425,2329.9648,0.10249415,713.3947,0.30099338,-146.50919,-0.5464454,-12.823615,-0.5809822,21.549013,0.42797104,0.054031044,0.4844163,-0.020768806,-0.57962894,0.055627614,0.5550798,34.316547,0.38591635,-0.13771753,-113.4247,10.8263645,1.6250893,-3.5589945,-4.6543493,-5.230803,13.688428,0.051480744,0.0072555915,0.009385446,2.1505377,1.907357,0.14714286,0.0745873,0.3542857,0.41389632,-51.854866
"('/content/ravdess/Actor_07/03-01-07-01-02-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.536854167'))",,,,26.204012,0.13863987,23.28508,25.92878,29.050724,5.765644,17.561676,11.037753,51.32722,26.934898,0.14663777,1.1693192,0.0010339657,0.024063217,0.31690174,0.31586778,3.5212548,2.6643245,3.6696448,2.4253244,0.04723667,1.3177449,11.222253,1.5593693,6.84498,1.7755468,9.27394,1.7835408,0.31884176,38.722237,0.034465685,1.428872,1.2210546,0.64805305,2.475398,1.4640609,0.6893528,7.6254683,15.071717,0.5532533,604.4849,0.43659705,1144.046,0.21608795,-137.30223,-0.660021,1744.7672,0.19440816,744.29114,0.4521519,-139.79662,-0.6080659,2674.509,0.14981292,914.4554,0.41033465,-139.42532,-0.6136237,-10.980448,-0.72765976,16.915174,0.5775084,0.093414724,0.31503138,-0.026133299,-0.49399117,0.12144486,0.40853116,27.444231,0.5468265,1.645538,7.7730103,17.771803,1.1211692,-10.060895,-1.5438181,-5.5845585,13.708283,0.07513125,0.011297705,0.016801262,2.2727273,1.1527377,0.2775,0.15769829,0.454,0.42870036,-46.9837
"('/content/ravdess/Actor_07/03-01-02-01-02-01-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.503499999'))",,,,24.682844,0.12278525,20.944546,24.76532,26.747421,5.8028755,22.933453,25.103994,29.699203,12.3055725,0.10632879,1.1498371,0.012530725,0.02286023,0.19278339,0.18025266,2.3056622,1.2396734,2.614883,1.5926002,0.027436271,1.2094258,16.89024,1.0737863,9.190202,1.2072265,10.861867,1.1093332,9.588849,1.3347132,0.013400245,0.97209126,1.0143919,0.74529386,4.25057,0.6164628,2.4720461,1.8336279,19.754944,0.37952068,433.7021,0.30082306,1212.8931,0.20180234,-133.87321,-0.6785012,1402.5969,0.1545179,925.6084,0.35506952,-137.13669,-0.6273857,2353.7083,0.09785805,840.2231,0.38035175,-139.44527,-0.5951333,-12.872459,-0.52344733,23.240694,0.3817531,0.0468353,0.70366603,-0.018031705,-0.7068152,0.06354679,0.5032858,34.794804,0.34729075,1.2783836,9.660789,11.292265,1.4269747,0.07120988,203.2135,-13.73916,23.544525,-0.019601816,0.00730885,0.0091526825,2.2922635,1.4534885,0.226,0.15894653,0.36666667,0.40790793,-50.87774
"('/content/ravdess/Actor_07/03-01-03-01-01-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.470125'))",,,,28.917519,0.11073256,27.797953,29.812468,31.10717,3.3092175,45.252552,36.514908,41.897507,21.671467,0.16691738,1.1783078,0.0106453,0.035413075,0.3415618,0.3309165,3.2443137,1.9543692,3.9809244,2.015125,0.053972896,1.3002698,16.2384,0.977589,0.15890403,60.44598,10.404591,1.385249,1.0470891,16.391098,0.021651335,1.0769455,1.2878475,0.60663307,4.4128942,0.8339423,3.611627,3.2609427,16.381908,0.37749273,509.15134,0.41464993,1173.5879,0.22315428,-125.24594,-0.7370437,1529.0822,0.17461643,878.2266,0.3997272,-125.78464,-0.69819134,2491.5059,0.13001187,704.5636,0.3689004,-126.25919,-0.69049925,-11.035768,-0.58006,18.423574,0.4449504,0.065852575,0.6391894,-0.017816035,-0.74646145,0.124361694,0.4755836,28.963322,0.45592853,-0.83574396,-15.404054,20.615074,0.7743479,-5.8835607,-3.9083164,-4.041759,11.457221,0.030583685,0.0027140395,0.0072694654,2.0231214,1.4705883,0.26999998,0.12132601,0.38599998,0.44960424,-44.954075
"('/content/ravdess/Actor_07/03-01-03-02-02-01-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.037375'))",,,,32.70203,0.18102725,30.92115,35.06443,36.40837,5.487221,169.25714,204.56833,85.641716,87.98204,0.50236857,0.9984737,0.023670038,0.41798586,1.0393164,1.0156463,9.505457,5.389131,6.261203,4.231782,0.23175038,1.1167629,16.182066,0.90197283,-4.2786865,-3.6701252,10.584748,1.3971773,-3.0561798,-7.326724,0.035182554,1.7155427,1.3267951,0.69004124,4.7391768,1.0500326,4.03682,2.4673083,14.314434,0.48468658,751.4528,0.38899004,1091.2473,0.29228374,-115.208206,-0.8321077,1824.0557,0.17142181,707.2581,0.40483397,-102.51455,-0.920221,2852.7869,0.12864853,749.44464,0.43028045,-103.295746,-0.90602446,-7.9899106,-0.59945774,15.099172,0.3693077,0.10360815,0.41757962,-0.015746925,-0.7611404,0.41549864,0.5737535,25.297892,0.4002134,-12.18301,-1.1756859,16.372036,1.0567099,-10.903328,-2.5345623,-13.212952,23.417805,-0.005677536,0.00073521555,0.04393978,1.9900497,1.0075567,0.5,0.2178302,0.62,0.3234192,-33.895317
"('/content/ravdess/Actor_07/03-01-04-01-02-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.870520833'))",,,,28.071682,0.087788634,26.260359,28.161804,30.02877,3.7684116,98.58851,99.05141,37.30671,35.646923,0.18850711,1.0932496,0.015268016,0.08055935,0.38275743,0.3674894,3.7935894,2.1899328,3.5618734,2.080537,0.060844958,1.2766824,15.37372,1.1396855,3.0837502,3.9890513,11.232037,1.4414922,-0.7234616,-24.554398,0.03688387,2.0418253,1.4024286,0.8390376,4.5614047,0.8002343,-0.90849483,-5.6419325,17.506166,0.40814832,537.3806,0.47961137,1178.5989,0.23189676,-126.056366,-0.74316704,1550.3339,0.20627493,814.72784,0.3835708,-127.466934,-0.69926035,2566.8086,0.15323584,695.59406,0.5060186,-128.51164,-0.6839414,-12.019083,-0.46901503,19.615469,0.39640462,0.099491745,0.2710911,-0.019968601,-0.67572993,0.13506418,0.5101273,31.379066,0.32704538,-2.2173948,-4.738395,21.071634,0.932883,-12.650112,-1.702554,-3.5552714,12.060495,0.05737599,0.0063160816,0.013641769,2.3316064,1.0498688,0.36749998,0.18952242,0.45,0.4063988,-44.392742
"('/content/ravdess/Actor_07/03-01-05-02-02-01-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.837166667'))",,,,42.54561,0.1291059,40.14628,43.113434,47.170704,7.0244255,63.259388,61.513554,76.72166,52.39619,1.48417,1.3147684,0.017191809,0.18515693,3.4867654,3.4695735,23.704826,16.267527,30.563501,22.719961,1.2406663,1.5240424,6.363199,1.7650728,-6.674532,-2.8717544,5.427425,2.1772964,-5.543149,-4.1604567,0.02512033,1.2814347,1.12052,0.62479544,5.911353,0.9464728,6.356186,1.6275455,3.5286584,2.7936575,1055.749,0.1714702,775.82996,0.4847715,-122.80122,-0.76182926,2088.6274,0.10466925,684.9067,0.4594967,-119.85406,-0.7810977,3087.835,0.06192389,712.329,0.39848968,-119.959076,-0.7791705,-1.9105481,-2.5732386,7.7334275,0.81353027,0.08701903,0.49389145,-0.010988718,-0.9607536,2.8654735,0.686393,7.8384466,1.4667726,-23.394123,-0.6148903,3.223348,4.838829,-25.961773,-0.8490818,-11.523504,23.029188,-0.013759105,0.0055793272,0.09460843,2.094241,1.061008,0.3875,0.17739433,0.42599997,0.42673644,-18.375927
"('/content/ravdess/Actor_07/03-01-06-01-01-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.503499999'))",,,,33.581898,0.102464646,32.292995,34.49801,35.461838,3.1688423,452.6395,706.4659,43.275127,39.988506,0.17515531,1.2053195,0.01345256,0.051321354,0.38692617,0.3734736,4.443267,2.6352942,3.442603,1.9531643,0.06084168,1.3146787,11.884514,1.3824555,1.7308328,6.635355,7.903586,1.7304295,1.6550491,10.277875,0.02429811,1.4492304,1.2049425,0.6775946,7.718504,0.4276974,5.8786855,1.730421,20.106783,0.42564076,573.867,0.42479876,1154.2175,0.22543181,-135.13661,-0.66970944,1630.8918,0.19186558,769.8659,0.41430482,-131.06082,-0.666672,2625.459,0.14310111,716.9461,0.37115788,-131.80733,-0.65575737,-13.587126,-0.45987776,20.650719,0.33560866,0.10785714,0.38810527,-0.016141102,-0.8007719,0.14835985,0.44295123,26.948977,0.4267793,3.573615,3.291623,14.934735,1.1564934,-4.1444106,-5.767447,-6.2884727,16.760466,0.037158843,0.0070516984,0.007808607,2.5787966,0.8720931,0.42999998,0.27067816,0.52,0.45765707,-42.78586
"('/content/ravdess/Actor_07/03-01-01-01-02-01-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.137458333'))",,,,26.387587,0.1335018,23.946575,26.377213,29.57901,5.632435,62.991608,58.20698,15.728401,4.516066,0.1512784,1.1887213,0.014901492,0.029067092,0.28428614,0.26938465,2.4049582,1.1639347,3.5536666,2.6938996,0.041019954,1.3972341,14.280387,1.3298723,5.7254405,1.9405679,8.418087,1.3999591,4.4345913,3.5355985,0.012914753,0.7498778,1.0379759,0.73320657,5.5226994,0.43927944,0.6114935,7.229136,18.406084,0.40691572,496.46194,0.44447932,1177.9631,0.2844477,-131.19347,-0.69770825,1477.6298,0.19558486,956.98505,0.43762925,-133.04381,-0.6523767,2446.674,0.13290858,736.8934,0.31487963,-134.48026,-0.63212144,-13.0366745,-0.5445676,20.979544,0.41208476,0.086456314,0.45850188,-0.021502072,-0.5909148,0.093166925,0.61496615,31.365324,0.44067386,3.3944924,3.6381376,14.836004,1.0248079,-3.0787628,-6.7476993,-2.7430887,10.806411,0.060372733,0.0068150223,0.01142664,1.9417477,1.2285013,0.292,0.24522641,0.498,0.47679764,-45.876057
"('/content/ravdess/Actor_07/03-01-03-01-02-01-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.403395833'))",,,,31.337044,0.116373606,30.06176,32.33601,33.321182,3.2594223,71.060326,94.9353,39.313652,24.707445,0.19406989,1.1488628,0.019109983,0.061961185,0.40980595,0.39069596,4.278463,3.1403904,3.723587,2.4403074,0.068386815,1.4483298,13.66388,1.2603892,1.7043842,6.413065,10.856166,1.1391208,4.5311832,4.2041855,0.037284564,1.320577,1.0656247,0.7111594,4.831245,0.90756637,0.87403417,7.3795695,16.194202,0.5126271,529.9239,0.46698192,1144.744,0.20958847,-130.97794,-0.70165384,1558.7562,0.19948883,794.7293,0.35125026,-128.44298,-0.69247633,2550.5605,0.13035154,699.98596,0.44761878,-129.33759,-0.6786696,-11.711276,-0.4734406,20.387402,0.3083492,0.093667366,0.40620926,-0.02078022,-0.53614706,0.16445437,0.59811026,29.805727,0.36979696,-1.2500024,-9.539586,14.5472975,1.1433823,-8.594412,-2.7251172,-5.2160563,13.282514,0.006969839,0.008996746,0.007262852,1.7699115,0.5988024,0.65,0.31,0.66333336,0.40002775,-43.34158
"('/content/ravdess/Actor_07/03-01-03-01-01-01-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.503499999'))",,,,24.75092,0.09268702,22.95831,25.169262,27.045082,4.086773,18.422161,8.26907,26.67742,20.94453,0.12548994,1.1465801,0.017403258,0.051027734,0.24085023,0.22344697,3.1859505,1.6202463,3.101214,1.4919769,0.03365105,1.2986504,12.987258,1.3594563,1.9834422,5.6235247,12.923752,0.9205043,5.5046897,3.3098063,0.021844456,0.692504,1.5167607,0.91148174,2.718176,1.2249751,1.1965816,4.4551325,13.972183,0.57396734,575.5401,0.45958462,1165.8944,0.22631972,-136.0242,-0.65335035,1652.941,0.2065652,758.8734,0.41349798,-136.77382,-0.6218397,2637.605,0.16099261,686.1515,0.31265312,-137.00635,-0.61803186,-10.35102,-0.61885566,18.199892,0.39027652,0.055205077,0.65538627,-0.017131554,-0.76161003,0.07853208,0.51672363,27.650396,0.43631774,-3.738041,-3.859721,19.000685,0.78328663,-7.117909,-3.3109872,-7.6780367,16.779629,-0.0026152653,0.008591433,0.010802064,2.2922635,2.0467837,0.15857142,0.085928306,0.35666668,0.4264843,-49.85464
"('/content/ravdess/Actor_07/03-01-05-01-02-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.004000'))",,,,29.63522,0.15756436,26.30882,29.749495,33.93678,7.6279583,214.65294,316.4077,133.19504,112.52534,0.36753842,1.1947473,0.0027447226,0.13753797,0.8090701,0.8063254,8.0977745,4.024041,7.995827,5.403669,0.18585677,1.3734717,11.526193,1.445535,4.2741117,2.8333852,10.6204,1.6392027,-3.6640465,-5.270226,0.048899885,1.594374,1.5024832,0.642175,2.873387,1.5622095,3.665939,3.2654738,16.060968,0.48369685,680.05896,0.4291552,1095.889,0.3225949,-122.26776,-0.75242555,1744.8403,0.19718805,719.74274,0.50438327,-118.43409,-0.75850534,2785.3765,0.12598142,649.62695,0.4838813,-119.34667,-0.7437297,-9.804605,-0.764704,17.910784,0.5527369,0.07055404,0.65684414,-0.019812992,-0.71395355,0.37912384,0.6762073,23.612774,0.52992386,1.0530422,12.95731,17.25684,1.2960631,-14.263823,-1.6793191,-4.2106423,12.755098,0.056643195,0.010739886,0.042739026,2.0050125,1.5228428,0.28333333,0.08749603,0.35,0.3931073,-34.928448
"('/content/ravdess/Actor_07/03-01-06-02-02-01-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.403395833'))",,,,40.998444,0.16550921,40.165203,43.376904,44.803726,4.638523,522.91846,669.41,83.964584,73.04209,0.7757262,1.2473015,0.011660926,0.1483066,1.8027873,1.7911264,19.895304,12.125822,16.488987,11.350015,0.5335993,1.5079682,4.4560866,2.209366,-5.343572,-2.9582663,2.4377203,4.728121,-7.2153544,-2.918365,0.04510725,1.3776947,1.2600938,0.7293352,4.8815985,1.2785113,10.530187,1.2098958,9.899578,0.9351991,1054.2788,0.21203248,759.55505,0.4478299,-123.05237,-0.7620332,2078.3267,0.103697956,708.2663,0.45628232,-120.05197,-0.7832678,3146.4202,0.06375766,678.16986,0.53898853,-121.14048,-0.76513547,-5.003173,-0.8103194,11.205878,0.50634354,0.13424754,0.23801224,-0.010167954,-0.96576107,1.2207842,0.6925618,9.173143,0.8615627,-17.562572,-0.8647728,1.3744951,11.755728,-23.432613,-0.9868876,-3.8724875,13.7815275,0.06435724,0.009382066,0.06900187,2.0648968,1.1976048,0.3375,0.1444602,0.62666667,0.3767699,-26.64527
"('/content/ravdess/Actor_07/03-01-05-02-01-01-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.603604167'))",,,,34.89722,0.12054244,32.700153,34.478977,38.029945,5.329792,95.83745,30.144215,62.096153,32.192234,0.6580905,1.3780003,0.028199814,0.14553641,1.3252943,1.2970945,18.484947,9.245304,17.455896,9.67743,0.53914547,1.6423175,14.179254,0.7803163,1.6225271,8.550338,12.659843,1.1998656,4.264571,3.6195734,0.048725747,1.1043932,1.6823748,0.53613436,1.1384807,3.7794836,4.716799,2.2433875,8.642805,1.0275698,786.7432,0.3646818,960.26825,0.35372704,-147.42976,-0.56557614,1873.7233,0.15307063,702.8277,0.49278283,-137.62012,-0.62352324,2850.1128,0.11541817,795.2837,0.43638554,-136.95384,-0.63205415,-6.0524917,-1.1117393,11.501121,0.61453825,0.016769102,1.9951268,-0.017157346,-0.9141874,1.269766,0.75971556,17.115395,0.58572,-4.7329187,-3.341759,19.38976,1.0764841,-3.721682,-5.068283,-21.298244,32.75389,-0.044753786,-0.00087236654,0.1766328,1.9498608,1.6949153,0.19,0.13241349,0.45,0.44004548,-27.798328
"('/content/ravdess/Actor_07/03-01-05-02-02-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:04.337666667'))",,,,38.710434,0.14516999,37.29665,39.946064,42.85062,5.5539703,89.73672,94.57035,40.41377,37.315243,1.3577192,1.2930876,0.02100504,0.33880574,2.945335,2.9243298,23.78234,11.758053,20.365572,13.091574,1.0958605,1.4054886,10.539241,1.2481879,-2.2233229,-8.840818,8.759796,1.7061099,-2.1550598,-10.46057,0.042190697,1.6759049,1.1606663,0.62371355,5.188866,0.92651325,8.280571,1.1734055,8.886738,1.0076367,926.367,0.29171032,907.8023,0.42506808,-115.936874,-0.8204858,2021.4658,0.14332263,709.1998,0.5257309,-108.60774,-0.8688066,3006.592,0.083457336,878.5252,0.41235998,-108.34726,-0.8730021,-4.242255,-1.8206174,11.303175,0.8103915,0.045869324,1.1967258,-0.011463509,-1.3998048,2.22691,0.7079938,13.333149,0.8731849,-14.972022,-1.2983173,10.409666,1.7549326,-15.829301,-1.5970205,-19.815992,31.578762,-0.037110444,0.004160976,0.05811416,2.0833335,0.9367682,0.51,0.2869669,0.42799997,0.44445023,-20.317623
"('/content/ravdess/Actor_07/03-01-03-01-02-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.403395833'))",,,,31.337044,0.116373606,30.06176,32.33601,33.321182,3.2594223,71.060326,94.9353,39.313652,24.707445,0.19406989,1.1488628,0.019109983,0.061961185,0.40980595,0.39069596,4.278463,3.1403904,3.723587,2.4403074,0.068386815,1.4483298,13.66388,1.2603892,1.7043842,6.413065,10.856166,1.1391208,4.5311832,4.2041855,0.037284564,1.320577,1.0656247,0.7111594,4.831245,0.90756637,0.87403417,7.3795695,16.194202,0.5126271,529.9239,0.46698192,1144.744,0.20958847,-130.97794,-0.70165384,1558.7562,0.19948883,794.7293,0.35125026,-128.44298,-0.69247633,2550.5605,0.13035154,699.98596,0.44761878,-129.33759,-0.6786696,-11.711276,-0.4734406,20.387402,0.3083492,0.093667366,0.40620926,-0.02078022,-0.53614706,0.16445437,0.59811026,29.805727,0.36979696,-1.2500024,-9.539586,14.5472975,1.1433823,-8.594412,-2.7251172,-5.2160563,13.282514,0.006969839,0.008996746,0.007262852,1.7699115,0.5988024,0.65,0.31,0.66333336,0.40002775,-43.34158
"('/content/ravdess/Actor_07/03-01-06-02-02-02-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.503499999'))",,,,41.676945,0.12728158,38.78918,43.730457,45.142853,6.353672,204.38544,210.64299,61.50335,35.363953,0.7199128,1.2907904,0.016772846,0.051672947,1.6340806,1.6173078,17.438618,10.649606,16.718708,12.240558,0.5215395,1.5285599,7.324085,1.5874777,-6.416459,-2.4648752,0.5986352,19.098375,-8.617462,-2.473828,0.035778284,1.4518797,1.206365,0.68849266,6.5930624,0.81785107,8.753655,1.4864708,13.324195,0.9333203,995.8854,0.2297783,869.23645,0.3615236,-123.58335,-0.7726384,2054.0964,0.12165267,662.6368,0.46998337,-118.52579,-0.8022392,3164.203,0.08475804,628.0898,0.3932772,-120.90197,-0.7631013,-6.201182,-0.9984427,14.964531,0.663495,0.101275094,0.31141052,-0.009653376,-1.0241909,1.1852487,0.7095173,12.758537,0.8665629,-17.23881,-0.9192164,-2.143172,-7.6621842,-25.795622,-0.88429266,-4.884304,13.271349,0.03920903,0.005873547,0.044420496,2.2922635,0.5813954,0.72499996,0.275,0.64666665,0.38317385,-26.226948
"('/content/ravdess/Actor_07/03-01-02-01-01-01-07.wav', Timedelta('0 days 00:00:00'), Timedelta('0 days 00:00:03.470125'))",,,,23.740664,0.15190977,19.767786,22.555477,27.948433,8.180647,121.13281,98.86573,27.21542,17.154652,0.09673414,1.2198521,0.006803744,0.024998857,0.17746355,0.1706598,2.9695187,1.8601524,2.4684217,1.3202989,0.025547143,1.3885273,16.885052,1.0069553,4.864532,1.9479668,9.055661,1.2824084,5.792891,2.3538024,0.016206162,0.81423956,1.3955897,0.85462016,3.8161788,0.83623004,1.4802371,2.877837,17.075455,0.33998156,443.69284,0.38274378,1163.4896,0.22542413,-135.46309,-0.6624139,1409.0706,0.18513025,999.6755,0.43496096,-138.74538,-0.60954946,2304.898,0.109836474,760.1156,0.3657152,-140.09262,-0.58913606,-13.518911,-0.45894063,21.640982,0.35518098,0.055092525,0.6726007,-0.020716973,-0.5616469,0.061778974,0.60406953,34.24737,0.38863218,2.054029,6.3772,13.019916,1.2528237,0.6639186,26.3127,-7.7765417,17.042992,0.04667946,0.007709845,0.009781432,2.601156,1.7699115,0.17999999,0.09574271,0.36166668,0.41642994,-50.30858
